,0
15654,JVM languages
15655,challenging deadlines
15656,Critical thinker
15657,highly available and scalable solutions
15658,e.g. AWS
15659,frontend development
15660,modern HTML
15661,CSS
15662,JS
15663,(ES2015
15664,the following frameworks
15665,TDD
15666,mocking
15667,".. Independent, fast learner"
15668,Proactive team player
15669,multiple widely-used general-purpose programming languages
15670,"superior, technically precise prose"
15671,technical passages
15672,clarification
15673,revision
15674,deeper exploration
15675,web servers
15676,databases
15677,scripts
15678,their complex workings
15679,clear prose
15680,Docker engineers
15681,Docker
15682,Longform software development guides
15683,Video scripts
15684,emerging trends
15685,Announcements
15686,integrations
15687,graphic designers
15688,the clarity
15689,technical correctness
15690,new formats
15691,scripts
15692,Typescript
15693,Redux
15694,APIs
15695,the provisioning
15696,Mentor
15697,Bachelor’s degree
15698,the rationale
15699,Typescript
15700,JavaScript
15701,Node.js
15702,web APIs
15703,Lambda
15704,DynamoDB
15705,Proficient understanding
15706,Git
15707,Familiarity
15708,"clean, maintainable, well organized code"
15709,Familiarity
15710,(aws-sdk
15711,boto3
15712,Familiarity
15713,Redux
15714,Immutable
15715,demand prediction
15716,Python
15717,a communicative and transparent environment
15718,MySQL
15719,enhancements/bug-fixes
15720,enhancements
15721, Bachelor's degree
15722,modern full stack dev
15723,UI
15724,Angular 2+
15725,JavaScript
15726,HTML5
15727,Boot Strap
15728,CSS.Backend
15729,.NET WEB API.Database
15730,Deployment
15731,IIS
15732,TFS
15733,Git
15734,Familiarity
15735,SCRUM
15736,both relational and non-relational database systems
15737,Overall competency
15738,urgency
15739,Excellent verbal and written communication skills
15740,documentation
15741,e.g. Greenhills
15742,QNX
15743,VxWorks
15744,little supervision
15745,familiarity
15746,e.g. LDRA
15747,Excellent verbal and written communication
15748,ELK
15749,RDS/Postgres
15750,key architectural decisions
15751,our Saas platform
15752,a near-greenfield environment
15753,innovative solutions
15754,a highly collaborative agile development process
15755,containerized micro
15756,-
15757,JSON
15758,an aptitude
15759,RESTful APIs
15760,continuous integration
15761,automated testing
15762,peripheral drivers
15763,protocols
15764,human-machine interfaces
15765,documentation
15766,Modelling
15767,Simulation
15768,Verification
15769,Validation
15770, Generating requirements
15771, Designing
15772, Degree or equivalent qualification
15773,"a Scientific/Engineering (electronics-engineering, software-engineering, physics, maths) environment"
15774,the software lifecycle
15775,developing embedded software
15776,embedded RTOS platforms
15777, UML
15778,Simulink
15779,SCADE
15780, Scripting languages
15781,MATLAB
15782,Python
15783,Git/Subversion
15784,other configuration management tools
15785,software verification techniques
15786,Javascript
15787,HTML5
15788,CSS
15789,SQL
15790,customer enquiries
15791,enquiries
15792,escalated issues
15793,guides
15794,Strong customer service ethos
15795,Excellent written and verbal communication skills
15796,OneFile products
15797,full lifecycle software development
15798,software functionality
15799,deadlines
15800,adherence
15801,technical jargon
15802,Interpersonal Relationships Working experience
15803,a constructive and collaborative manner
15804,judgement
15805,record required business functionality
15806,non-functionality requirements
15807,primary considerations
15808, Bachelor's degree
15809,Familiarity
15810,formerly Aveska
15811,custom provisioning adaptors
15812,The QA Engineer
15813,The incumbent partners
15814,problem-solving skills
15815,organizational goal
15816,thorough communication skills
15817,MongoDB
15818,UFT
15819,Cypress
15820,software quality assurance testing concepts
15821,Thorough understanding
15822,agile product model environment
15823,SQL
15824,Thorough experience
15825,JIRA
15826,similar agile resources
15827,Thorough experience
15828,Selenium
15829,ReadyAPI
15830,UI
15831,Django
15832,NLP
15833,AWS
15834,S3
15835,RDS
15836,Cloudformation
15837,Lambda
15838,serverless
15839,Docker
15840,Git/Bitbucket
15841,scalable code
15842,Python programming language
15843,existing databases
15844,Postgres
15845,functionality
15846,Django/Flask Framework
15847,(AWS
15848,debug
15849,serviceability
15850,our field deployment
15851,field implementations
15852,e.g. VMware
15853,Citrix
15854,our ecosystem
15855,weekdays
15856,an as-needed and scheduled rotational basis
15857,the Nutanix stack
15858,Excellent verbal/written communication
15859,analytical skills
15860,the status quo
15861,Virtualization
15862,preferably VMware ESXi
15863,Networking
15864,preferably layer
15865,preferably CLI administration
15866,CS
15867,ASP.NET
15868,MVC
15869,client frameworks
15870,ReactJS
15871,JQuery
15872,AngularJS
15873,Javascript
15874,frameworks
15875, Kafka
15876,         10.Strong debugging skills and experience troubleshooting customer
15877,enterprise level 3-tier software applications
15878,Qualifications Bachelor's degree
15879,best design and coding practices
15880,relational databases
15881,PHP
15882,HTML/CSS
15883,JavaScript
15884,REST API
15885,OAUTH
15886,JWT
15887,OOP
15888,CI/CD pipelines
15889,up(Gitlab
15890,Scrum
15891,Kanban
15892,XP
15893,"
         Python Django Lead   Experience"
15894, Hyderabad Immediate joiners
15895,Python coding skills
15896,the Django framework
15897,a relational database
15898,"i.e., PostgreSQL"
15899,MySQL
15900,RESTful APIs
15901,Python applications
15902,"architectural, design, and development discussions"
15903,CI/CD process
15904,an agile environment
15905,"analytical, logical ability"
15906,tech-stack
15907,networking security
15908,databases
15909,Profound knowledge
15910,various scripting languages
15911,deployments
15912,programing languages
15913,CICD pipelines
15914,"Terraform, Bit bucket, AWS CodeBuild"
15915,Glue
15916,EMR
15917,S3
15918,SNS
15919,SQS
15920,Athena
15921,Redshift
15922,Lambda
15923,RDS
15924,Dynamo DB
15925,Beanstalk
15926,premise
15927,Alteryx
15928,Tableau
15929,Oracle
15930,Cognos
15931,.
15932,Drive platform/product DevOps agile teams
15933,upgrades
15934,POC
15935,their renewals
15936,operating efficiencies
15937,application deployment issues
15938,deployment
15939,system configurations
15940,CICD pipelines
15941,Terraform
15942,Bitbucket
15943,Glue
15944,EMR
15945,S3
15946,SNS
15947,SQS
15948,Athena
15949,Redshift
15950,Lamda
15951,EC2
15952,Beanstalk
15953,premise data centers
15954,Glue
15955,EMR
15956,S3
15957,SNS
15958,SQS
15959,Athena
15960,Redshift
15961,Lamda
15962,EC2
15963,Beanstalk
15964,Jira
15965,Confluence
15966,stakeholders
15967,agility
15968,the agile development environment
15969,deployment
15970,Bachelor’s degree
15971,networking security
15972,databases
15973,Bangalore
15974,8 PM IST
15975,Relocation assistance
15976,Total Exp
15977,Spring MVC
15978,Spring Batch Junit
15979,AMQP
15980, - Added advantage API development hands
15981,Swagger
15982,RAML
15983,MuleSoft
15984,agile environment
15985,• BE/B.Tech degree
15986,UX
15987,API
15988,computer science algorithms
15989,existing architectures
15990,(SVN/GIT
15991,existing codebases
15992,full software development lifecycle
15993,SLDC
15994,Eagerness
15995,• Excellent written and verbal skills
15996,MongoDB
15997,Cassandra
15998,Hadoop
15999,scalability
16000,non-windows OS's (UNIX
16001,Linux
16002,Jenkins pipeline
16003,SVN
16004,GitLab
16005,·Bachelor’s degree
16006,Electrical / Electronics / Software Engineering
16007,Asp.Net
16008,Html/JavaScript
16009,basic SQL
16010,a deadline-driven environment
16011,willingness
16012,Bangalore
16013,the shared full stack ownership
16014,an SRE
16015,technical dependencies
16016,overall behavioural characteristics
16017,resiliency
16018,SREs
16019,operability
16020,an SRE
16021,the dependencies
16022,premier capabilities
16023,every characteristic
16024,degradation
16025,their dependencies
16026,resource utilization
16027,Instrumentation
16028,metrics
16029,the service behaviours
16030,resiliency
16031,recoverability
16032,backup / restore and disaster recovery capabilities
16033,automation
16034,orchestration
16035,Automation
16036,your passions
16037,the ultimate escalation point
16038,SOPs
16039,Level1 staff
16040,an SME
16041,service topology
16042,their dependencies
16043,mitigations
16044,Broad Interests - SREs
16045,professional curiosity
16046,SRE - Proactive
16047,SRE
16048,sensitive forums
16049,DevOps
16050,networking
16051,Scripting languages
16052,Python
16053,Ruby
16054,Bash
16055,Devops
16056,Integrations
16057,UNIX
16058,LINUX commands
16059,utilities
16060,architectural requirements
16061,the automation tools
16062,interpersonal skills
16063,continual technical improvements
16064,schedules
16065,SLA
16066,Nightshifts
16067,Maven
16068,Sonar
16069,the production and nonproduction environment
16070,Apigee Edge SaaS
16071,Microgateway
16072,JWT
16073,SwaggerHub
16074,Datadog
16075,existing API
16076,mentorship
16077,the marketplace
16078,Bachelor's degree
16079,Spring MVC / Spring Core / Web Services
16080,web containers
16081,Eclipse
16082,a UNIX and Windows environment
16083,CI/CD
16084,Jenkins
16085,Maven
16086,uDeploy
16087,self-starter
16088,docker
16089,e.g. AWS
16090,"highly scalable, resilient, and high-performance architecture"
16091,the latest open-source Java technologies
16092,open source SQL / NoSQL databases
16093,OOAD
16094,GOF
16095,object-oriented languages
16096,paradigms
16097,JAVA programming skills
16098,multi-threaded and data structures
16099,  Thorough understanding
16100,core Java
16101,Hibernate
16102,Excellent Ruby Skills
16103,.
16104,at-least 1 professional Ruby
16105,Rails project
16106,an agile environment
16107,Git version control system
16108,3) Proficiency
16109,HTML
16110,CSS
16111,javascript
16112,jquery
16113,Devise
16114,CanCan
16115,.
16116,Startup mentality
16117,high willingness
16118,well structured and documented code
16119,OOP
16120,MVC
16121,#NAME?
16122,Angular web framework
16123,any MVC framework
16124,Play/Spring/Grails/Struts
16125,Hibernate/JPA
16126,Strong OOP fundamentals
16127,XML
16128,JSON
16129,AJAX
16130,RDBMS
16131,NoSQL
16132,Git
16133,JIRA
16134,database schemas
16135,queries
16136,scripting
16137,agility
16138,Excellent interpersonal skills
16139,Full Stack Web Development
16140,CSS
16141,JQuery/Javascript
16142,Bootstrap
16143, SQL
16144,ADO.NET
16145, SSIS
16146, SSRS
16147,WCF
16148, Analyze
16149,SSIS
16150,SSRS
16151," Team work, interpersonal and organizational skills"
16152, Excellent written and verbal communication
16153, Excellent troubleshooting and debugging skills
16154,SSRS
16155,SSIS
16156,a large-scale data warehouse environment
16157,
16158,new ETL processes
16159,
16160,"smart, innovative, and effective visualization methods"
16161,CDC
16162,Replication
16163,Excellent troubleshooting
16164,
16165,metadata management
16166,the full conversion lifecycle
16167,source/target mappings
16168,transformation logic
16169,a specified deliverable
16170,an intelligent and supportive engineering team
16171,an agile environment
16172,stakeholders
16173,prioritization
16174,stakeholders
16175,specs
16176,"clean, concise code"
16177,robust unit tests
16178,subsystems
16179,bug fixes
16180,manual intervention
16181,software lifecycle development experience
16182,+
16183,CI toolset
16184,Maven
16185,Jenkins
16186,Jira
16187,git
16188,XML
16189,JSON
16190,TDD
16191,BDD
16192,Restful Webservices
16193,JEE containers
16194,other industry standard JEE application servers
16195,microservice architecture
16196,Agile
16197,DevOps
16198,modern CI/CD pipelines
16199,Qualification
16200,ServiceNow
16201,Client Scripts
16202,Rest API
16203,Bachelor’s Degree
16204,bug fixing
16205,flutter
16206,Git
16207,SVN
16208,readable code
16209,extensive documentation
16210,the CTO
16211,firmware
16212,our smart kitchen appliances
16213,existing codebase
16214,high-quality firmware
16215,our smart kitchen appliances
16216,middleware
16217,multi-threaded application development
16218,impactful technical decisions
16219,technical documentation
16220,firmware design
16221,"electrical, mechanical, software(applications) teams"
